offset,table,text_en,speaker
STR_DIALOGS_PYRAMID_TRAPPEDIRONCLAD_5_1,texts_DIALOGS,"Thank you, friend! The Captain's looking for us as well, right? I'd better catch up with the others.",
STR_DIALOGS_PYRAMID_D19_DARK_AXER_1,texts_DIALOGS,Tsk..._500_ I had hoped for a little more resistance. You should thank me for ridding you of such a boring opponent.,
STR_DIALOGS_PYRAMID_D19_DARK_AXER_2,texts_DIALOGS,"You, however..._300_ you look much more entertaining. It's been a while since I last sliced someone up piece by piece, don't disappoint me.",
STR_DIALOGS_PYRAMID_D20_DARK_AXER_1,texts_DIALOGS,"You adapt..._300_ You have that instinct, just as we do...",
STR_DIALOGS_PYRAMID_D21_ADAMONT_1,texts_DIALOGS,"It's you!!!_300_ Be careful, soldier. You narrowly avoided an axe to the head. We can't let our guard down in this situation.",ADAMONT
STR_DIALOGS_PYRAMID_D21_ADAMONT_2,texts_DIALOGS,What do you think that is?_100_ It looks like..._300_ a pair of <color=OBJ>boots</color>?_100_ Why would they leave them in a place like this?,ADAMONT
STR_DIALOGS_PYRAMID_D21_ADAMONT_3,texts_DIALOGS,"I was brought up not to take what wasn't mine, but perhaps we should..._300_ What do you think?",ADAMONT
STR_DIALOGS_PYRAMID_D1_ANUBIS_5,texts_DIALOGS,Say goodbye to the outside world. You belong to me now.,ANUBIS
STR_DIALOGS_JIVAN_AC_INTRO_1_1,texts_DIALOGS,You can always find a home in Hafin.,
STR_DIALOGS_JIVAN_AC_OUTRO_1_1,texts_DIALOGS,"May adventure be with you in Terragaya, if that is what you seek!",
STR_DIALOGS_JIVAN_AC_TOPIC_EDIL_TITLE,texts_DIALOGS,Edil,
STR_DIALOGS_JIVAN_AC_TOPIC_EDIL_1_1,texts_DIALOGS,"Edil arrived here some years ago, just as you have. She looked so upset, so I took care of her; I welcomed her as if she were my own daughter.",
STR_DIALOGS_JIVAN_AC_TOPIC_EDIL_1_2,texts_DIALOGS,"I'm trying to instruct her in the ways of magic, but she is too stubborn. I often catch her fantasising about her chivalrous adventures.",
STR_DIALOGS_JIVAN_AC_TOPIC_MISSION_TITLE,texts_DIALOGS,The mission,
STR_DIALOGS_JIVAN_AC_TOPIC_MISSION_1_1,texts_DIALOGS,"These Valkyries came up with the same contrived story for everyone but, you know what? We didn't die to be part of any war of the Gods. Your General Brigard seems like a sensible man. I believe he hopes to find the “Guardian” with another goal in mind. Do you really think it'll be able to take you back? To be quite honest with you, I very much doubt this Guardian even exists.",
STR_DIALOGS_JIVAN_AC_TOPIC_HAFIN_TITLE,texts_DIALOGS,Hafin,
STR_DIALOGS_JIVAN_AC_TOPIC_HAFIN_1_1,texts_DIALOGS,"This city welcomes anyone in search of peaceful coexistence for the rest of time, although not everyone is able to adapt to a city like this. Many beings prefer to lead another lifestyle in other parts of Terragaya, either because of the weather or because they are unable to coexist peacefully.",
STR_DIALOGS_JIVAN_AC_TOPIC_VALKIRIES_TITLE,texts_DIALOGS,Valkyries,
STR_DIALOGS_JIVAN_AC_TOPIC_VALKIRIES_1_1,texts_DIALOGS,"You must not fear them. Their only task is to bring us into this world when our time is up, although... for some reason, your time ended somewhat abruptly.",
STR_DIALOGS_EDIL_AC_INTRO_1_1,texts_DIALOGS,"I'm sorry you ended up here; it doesn't seem like it's your time yet. I mean, if you looked 400 years old like Jivan, I'd understand, but...",
STR_DIALOGS_EDIL_AC_INTRO_1_2,texts_DIALOGS,"Edil, I'm right here.",
STR_DIALOGS_EDIL_AC_INTRO_1_3,texts_DIALOGS,"(And even if you weren't, you could hear me even inside the house).",
STR_DIALOGS_EDIL_AC_INTRO_1_4,texts_DIALOGS,...,
STR_DIALOGS_EDIL_AC_INTRO_1_5,texts_DIALOGS,"As I was saying, I know it can be a bit sad at first, but you get used to it in the end. Jivan became my family and, even though he's a grouchy old hermit, I've never felt alone ever since he took me in.",
STR_DIALOGS_EDIL_AC_INTRO_1_6,texts_DIALOGS,"You could say that I owe him my life, or my second life, that is...",
STR_DIALOGS_EDIL_AC_INTRO_1_7,texts_DIALOGS,"I can't lie to you. I love it when adventurers like you come to Hafin. Do you know how many times I've imagined myself traveling around Terragaya in armour like that, facing danger?!",
STR_DIALOGS_EDIL_AC_INTRO_1_8,texts_DIALOGS,Jivan is too protective of me. He doesn't let me set foot outside the city. It'll be hard for me to convince him that I can defend myself.,
STR_DIALOGS_EDIL_AC_INTRO_1_9,texts_DIALOGS,But I won't bore you with my problems. Stop by every once in a while. I look forward to hearing all about your adventures!,
STR_DIALOGS_EDIL_AC_INTRO_2_1,texts_DIALOGS,Stop by every once in a while. I look forward to hearing all about your adventures!,
STR_DIALOGS_BRIGARD_AC_INTRO_1_1,texts_DIALOGS,"Greetings, soldier. Do you have something to discuss?",
STR_DIALOGS_BRIGARD_AC2_INTRO_1_1,texts_DIALOGS,"Make your way to the desert lands of <color=LOC>Sibuna</color>, west of the Spider Lair, in search of <color=CHA>Adamont</color>. Head out as soon as possible.",
STR_DIALOGS_BRIGARD_AC_TOPIC_MISSION_TITLE,texts_DIALOGS,The mission,
STR_DIALOGS_BRIGARD_AC_TOPIC_MISSION_1_1,texts_DIALOGS,"For the time being, we shall focus on gathering information. It seems that this entire city has decided to ignore the Valkyries' request and many do not believe that the ""Guardian"" even exists, but if there's a chance we can make it back to our world, we cannot rule it out yet.",
STR_DIALOGS_BRIGARD_AC_TOPIC_INFECTEDSOLDIER_TITLE,texts_DIALOGS,Hostile soldier,
STR_DIALOGS_BRIGARD_AC_TOPIC_INFECTEDSOLDIER_1_1,texts_DIALOGS,I received reports of soldiers suddenly attacking their comrades. Witnesses confirm that the attitude of these soldiers did not seem voluntary. I wonder what is happening to them...,
STR_DIALOGS_BRIGARD_AC_TOPIC_ARKZEL_TITLE,texts_DIALOGS,Arkzel,
STR_DIALOGS_BRIGARD_AC_TOPIC_ARKZEL_1_1,texts_DIALOGS,Arkzel's whereabouts are still unknown. I saw him moments before the earthquake. Could he be stuck somewhere?,
STR_DIALOGS_BALOF_AC_INTRO_1_1,texts_DIALOGS,"For my best friend, I'd do anything, at any time.",
STR_DIALOGS_GARTUA_PRESENTATION_1_1,texts_DIALOGS,Wow! One of those Human newcomers.,
STR_DIALOGS_GARTUA_PRESENTATION_1_2,texts_DIALOGS,"Come on, if you'd like to know what we can do for you, I'll tell you.",
STR_DIALOGS_GARTUA_PRESENTATION_1_3,texts_DIALOGS,"As engineers, Krath and I deal with all kinds of gadgets, so if you have something like a <color=OBJ>Secondary Weapon</color>, we can upgrade it for you.",
STR_DIALOGS_GARTUA_PRESENTATION_1_4,texts_DIALOGS,As long as you bring enough <color=OBJ>Asgarite</color>.,
STR_DIALOGS_GARTUA_PRESENTATION_1_5,texts_DIALOGS,"Alright, let's see what we have here.",
STR_DIALOGS_GARTUA_PRESENTATION_2_1,texts_DIALOGS,"Wow, man! The soldier bloke again.",
STR_DIALOGS_GARTUA_AC_INTRO_1_1,texts_DIALOGS,Indecisive Humans... Have you forgotten something?,
STR_DIALOGS_GARTUA_AC2_INTRO_1_1,texts_DIALOGS,"How was the lift? Nailed it, of course!",
STR_DIALOGS_DESTRAS_PRESENTATION_1_1,texts_DIALOGS,"Welcome to my forge. I'm Destras, the blacksm...",
STR_DIALOGS_DESTRAS_PRESENTATION_1_2,texts_DIALOGS,"Hey, wait a second! What's that face for?",
STR_DIALOGS_DESTRAS_PRESENTATION_1_3,texts_DIALOGS,Not what you were expecting?,
STR_DIALOGS_DESTRAS_PRESENTATION_1_4,texts_DIALOGS,"You better not make me mad. I could mould you into a horse trough with this forge, you know!",
STR_DIALOGS_DESTRAS_PRESENTATION_1_5,texts_DIALOGS,"Alright... Maybe I'm imagining things, but be careful. I've got my eye on you.",
STR_DIALOGS_DESTRAS_PRESENTATION_1_6,texts_DIALOGS,"My work is my passion, I can't refuse any assignment. Tell me, scrawny, what do you need?",
STR_DIALOGS_DESTRAS_AC_INTRO_1_1,texts_DIALOGS,"In case you haven't noticed, we Dwarves are busy people, so get to the point, I have things to do.",
STR_DIALOGS_EUDER_PRESENTATION_1_1,texts_DIALOGS,"Yes? What's the matter, soldier?",
STR_DIALOGS_EUDER_PRESENTATION_1_2,texts_DIALOGS,Don't tell me you're tired of running back and forth.,
STR_DIALOGS_EUDER_PRESENTATION_1_3,texts_DIALOGS,Enjoy! You can do it! General Brigard has given us captains very clear instructions to hold our position within the city.,
STR_DIALOGS_EUDER_PRESENTATION_1_4,texts_DIALOGS,But it's sooo boring...,
STR_DIALOGS_EUDER_PRESENTATION_1_5,texts_DIALOGS,"Also, what happened to all the fame and glory after the battle we were going to fight in Zarga?",
STR_DIALOGS_EUDER_PRESENTATION_1_6,texts_DIALOGS,Are we really going to miss all that?,
STR_DIALOGS_EUDER_PRESENTATION_1_7,texts_DIALOGS,The best thing about a big punch-up is the huge party afterwards.,
STR_DIALOGS_EUDER_PRESENTATION_1_8,texts_DIALOGS,"Come on, don't waste time telling me your troubles. Go while you can.",
STR_DIALOGS_EUDER_AC_INTRO_1_1,texts_DIALOGS,"Though it may not seem like it, right now, I have dozens of eyes around the city.",
STR_DIALOGS_EUDER_AC_INTRO_1_2,texts_DIALOGS,"If there's a Guardian out there, my rangers will find it.",
STR_DIALOGS_EUDER_AC_INTRO_1_3,texts_DIALOGS,Although... I wish they still used horses for it.,
STR_DIALOGS_EUDER_AC_INTRO_1_4,texts_DIALOGS,The fantastic creatures of this world are not really my cup of tea.,
STR_DIALOGS_EUDER_AC_INTRO_1_5,texts_DIALOGS,Fantastic creatures in general are not my cup of tea...,
STR_DIALOGS_SIRFIEL_PRESENTATION_1_1,texts_DIALOGS,"Oh! Has this library also caught your eye? It's bursting with information about other worlds, beings, races... It's incredible that such a place exists and even more so that we're in it! Arkzel would be amazed by all this information. I have to find out everything I can while we're still in this city.",
STR_DIALOGS_SIRFIEL_AC_INTRO_1_1,texts_DIALOGS,"Yes... yes... We'll talk later. This book of item enchantments is extremely useful. Now, what could I use to practice it on...?",
STR_DIALOGS_SINKA_PRESENTATION_1_1,texts_DIALOGS,"I'm amazed you got out of there alive. You know there were other ways out of that cave, right? But rest assured, your achievements in exploring that room have been recognised.",
STR_DIALOGS_SINKA_AC_INTRO_1_1,texts_DIALOGS,Who do we have here?,
STR_DIALOGS_SINKA_AC_INTRO_1_2,texts_DIALOGS,The heroic spider exterminator!,
STR_DIALOGS_SINKA_AC_INTRO_1_3,texts_DIALOGS,Me...?,
STR_DIALOGS_SINKA_AC_INTRO_1_4,texts_DIALOGS,"Pfff... It was nothing. It's strange for an ally to attack you, that's why I was surprised.",
STR_DIALOGS_SINKA_AC_INTRO_1_5,texts_DIALOGS,You had a good look around this city?,
STR_DIALOGS_SINKA_AC_INTRO_1_6,texts_DIALOGS,"It seems like a perfect place to stay, but apparently not even a place like this can escape poverty...",
STR_DIALOGS_SINKA_AC_INTRO_1_7,texts_DIALOGS,"The usual story: poverty, vandalism, order and ""so long"" to a dignified life.",
STR_DIALOGS_SINKA_AC_INTRO_1_8,texts_DIALOGS,"Anyway, soldier, have fun exploring this world until we get out of here.",
STR_DIALOGS_SINKA_AC_INTRO_1_9,texts_DIALOGS,"I, for one, have done enough... and I have the scars to show for it.",
STR_DIALOGS_MELIAN_PRESENTATION_1_1,texts_DIALOGS,Are you the soldier everyone is talking about lately?,
STR_DIALOGS_MELIAN_PRESENTATION_1_2,texts_DIALOGS,It seems that your adventures are beginning to resonate throughout the city.,
STR_DIALOGS_MELIAN_PRESENTATION_1_3,texts_DIALOGS,What is it like to receive recognition from others?,
STR_DIALOGS_MELIAN_PRESENTATION_1_4,texts_DIALOGS,It's something I'm starting to think I'll never experience...,
STR_DIALOGS_MELIAN_PRESENTATION_1_5,texts_DIALOGS,"They think I don't notice, but I'm always left in my sister's shadow.",
STR_DIALOGS_MELIAN_PRESENTATION_1_6,texts_DIALOGS,I'd like to show my worth more than just standing guard.,
STR_DIALOGS_MELIAN_PRESENTATION_1_7,texts_DIALOGS,Or maybe I should accept that they see me as obedient with no aspirations...,
STR_DIALOGS_MELIAN_AC_INTRO_1_1,texts_DIALOGS,Your first achievement was opening the secret chamber in that cave...,
STR_DIALOGS_MELIAN_AC_INTRO_1_2,texts_DIALOGS,Were you afraid?,
STR_DIALOGS_MELIAN_AC_INTRO_1_3,texts_DIALOGS,"I mean, that may have been a good place to find the Guardian, but I heard Sinka talking about a horrifying monster.",
STR_DIALOGS_MELIAN_AC_INTRO_1_4,texts_DIALOGS,"As terrifying as that story is, I think I would have liked to experience that fear myself.",
STR_DIALOGS_MELIAN_AC_INTRO_1_5,texts_DIALOGS,Oh well... I'll keep waiting for an opportunity.,
STR_DIALOGS_SCRIBLES_AC_INTRO_1_1,texts_DIALOGS,"Oh, it's the tin man! Feel free to look at my maps if you need something, yes?",
STR_DIALOGS_MAKERELGRUPER_AC_INTRO_G_1_1,texts_DIALOGS,Have you seen the huge variety of beings and races that coexist in this place?,
STR_DIALOGS_MAKERELGRUPER_AC_INTRO_M_1_2,texts_DIALOGS,Do you say that with excitement or fear?,
STR_DIALOGS_MAKERELGRUPER_AC_INTRO_G_1_3,texts_DIALOGS,"With excitement, of course! Isn't just unbelievable?",
STR_DIALOGS_MAKERELGRUPER_AC_INTRO_M_1_4,texts_DIALOGS,"Now that I've seen it, it seems pretty believable to me, but I prefer to stay in here, to be honest.",
STR_DIALOGS_MAKERELGRUPER_AC_INTRO_G_1_5,texts_DIALOGS,What an adventurous spirit...,
STR_DIALOGS_FISHCHIEF_AC_INTRO_1_1,texts_DIALOGS,"What's up? We're rather busy at the moment, to be honest...",
STR_DIALOGS_BAYDRAL_AC_INTRO_1_1,texts_DIALOGS,"Yes, yes, the Human newcomers. Enjoy your stay and everything, or do whatever you want, but don't talk to me.",
STR_DIALOGS_BRIGARD_AP_INTRO_1_1,texts_DIALOGS,"Good work, soldier! I knew I was right to entrust you with this mission.",
STR_DIALOGS_BRIGARD_AP2_INTRO_1_1,texts_DIALOGS,"Are you alright, soldier? What kind of beings have the power to control those they touch?",
STR_DIALOGS_EDIL_AP_INTRO_1_1,texts_DIALOGS,Back here again! Everyone's talking about your trip to the western lands. I've never seen anywhere like what the travellers from there say.,
STR_DIALOGS_EDIL_AP_INTRO_1_2,texts_DIALOGS,"When you get a chance, come back and tell me what the Great Pyramid's like inside.",
STR_DIALOGS_BRIGARD_AP_TOPIC_GALATH_TITLE,texts_DIALOGS,Galath,
STR_DIALOGS_BRIGARD_AP_TOPIC_GALATH_1_1,texts_DIALOGS,I never expected Galath to fall in battle.,
STR_DIALOGS_BRIGARD_AP_TOPIC_GALATH_1_2,texts_DIALOGS,"Still, the situation is the same. His army continues to outperform our own and in great numbers, too. Each second we spend here takes us further away from victory.",
STR_DIALOGS_BRIGARD_AP_TOPIC_PYRAMID_TITLE,texts_DIALOGS,The Pyramid,
STR_DIALOGS_BRIGARD_AP_TOPIC_PYRAMID_1_1,texts_DIALOGS,An entire arduous journey for nothing._100_ At least it served to rule out those lands in our search.,
STR_DIALOGS_BRIGARD_AP2_TOPIC_JIVAN_TITLE,texts_DIALOGS,Jivan,
STR_DIALOGS_BRIGARD_AP2_TOPIC_JIVAN_1_1,texts_DIALOGS,"That Jivan is incredible, and not just because he went around the city putting an end to those beasts as if it were nothing.",
STR_DIALOGS_BRIGARD_AP2_TOPIC_JIVAN_1_2,texts_DIALOGS,"From what I can tell, he had the entire city surrounded by a magical shield for several days. Even when he spoke with us, he held enough focus to keep it intact.",
STR_DIALOGS_BRIGARD_AP2_TOPIC_JIVAN_1_3,texts_DIALOGS,It's somewhat daunting to think that someone with that much power exists...,
STR_DIALOGS_BRIGARD_AP2_TOPIC_PARASITES_TITLE,texts_DIALOGS,Invasion,
STR_DIALOGS_BRIGARD_AP2_TOPIC_PARASITES_1_1,texts_DIALOGS,None of us expected this. We've lost many of our own in the attack and those who were lucky have been left unconscious.,
STR_DIALOGS_BRIGARD_AP2_TOPIC_PARASITES_1_2,texts_DIALOGS,Those things must be responsible for the attacks on soldiers we've been hearing reports of...,
STR_DIALOGS_BRIGARD_AP2_TOPIC_PARASITES_1_3,texts_DIALOGS,"Stay vigilant, soldier, and stay far away from those parasites.",
STR_DIALOGS_SINKA_AP_QS_1_1,texts_DIALOGS,"Well, if it isn't the General's lapdog!",
STR_DIALOGS_SINKA_AP_QS_1_2,texts_DIALOGS,"Oh, shush! Don't get offended, I wasn't being serious.",
STR_DIALOGS_SINKA_AP_QS_1_3,texts_DIALOGS,There's not really any other choice than obeying the higher-ups.,
STR_DIALOGS_SINKA_AP_QS_1_4,texts_DIALOGS,"By the way, since you're always galavanting around this world...",
STR_DIALOGS_SINKA_AP_QS_1_5,texts_DIALOGS,"I didn't ever imagine asking you a favour, but if you help me, I'll teach you a trick I think you'll like.",
STR_DIALOGS_SINKA_AP_QS_1_6,texts_DIALOGS,Ha! Spoken like a true soldier of Zarga! Of course!,
STR_DIALOGS_SINKA_AP_QS_1_7,texts_DIALOGS,"Listen, there's a mineral called <color=OBJ>garnerock</color>. It's extremely tough but very light and flexible at the same time.",
STR_DIALOGS_SINKA_AP_QS_1_8,texts_DIALOGS,"In fact, one of my daggers is made from the very same material.",
STR_DIALOGS_SINKA_AP_QS_1_9,texts_DIALOGS,"Exactly! You're a clever one, ain't ya? Garnerock is mainly used to make weapons.",
STR_DIALOGS_SINKA_AP_QS_1_10,texts_DIALOGS,But it's a rare material and not at all easy to find which makes the cost of these weapons sky high.,
STR_DIALOGS_SINKA_AP_QS_1_11,texts_DIALOGS,"Some time ago, someone entrusted me with these daggers but, stupidly, I lost one of them.",
STR_DIALOGS_SINKA_AP_QS_1_12,texts_DIALOGS,I wonder if garnerock exists in this world..._100_ It might be a common mineral here or even more abundant than back home.,
STR_DIALOGS_SINKA_AP_QS_1_13,texts_DIALOGS,"Either way, if you see someone carrying a weapon with a red blade or something similar, try to find those fragments and being them to me.",
STR_DIALOGS_SINKA_AP_QS_1_14,texts_DIALOGS,"You know where to find me. If you have something, I'll be waiting.",
STR_DIALOGS_SINKA_AP_QS_OUTRO_1_1,texts_DIALOGS,Is that real?_100_ Yes! It has to be garnerock!,
STR_DIALOGS_SINKA_AP_QS_OUTRO_1_2,texts_DIALOGS,"To be honest, I sent you to find it so you could go and get lost for a bit, but there really is garnerock in this world!",
STR_DIALOGS_SINKA_AP_QS_OUTRO_1_3,texts_DIALOGS,Sendal... I'll get them back to you one day.,
STR_DIALOGS_SINKA_AP_QS_OUTRO_1_4,texts_DIALOGS,"Err... Soldier, I'm grateful, really.",
STR_DIALOGS_SINKA_AP_QS_OUTRO_1_5,texts_DIALOGS,"Here, as promised. Take these little guys. Sharpen your aim and you'll see how useful they can be.",
STR_DIALOGS_SINKA_AP_QS_OUTRO_1_6,texts_DIALOGS,Thanks again.,
STR_DIALOGS_SINKA_AP_INTRO_1_1,texts_DIALOGS,"I don't think they trust me very much. What's new, eh? Don't trust that shoplifter Sinka.",
STR_DIALOGS_SINKA_AP_INTRO_1_2,texts_DIALOGS,"Well, you know what?_100_ So be it.",
STR_DIALOGS_SINKA_AP_INTRO_1_3,texts_DIALOGS,Only Sendal treats me like a person...,
STR_DIALOGS_SINKA_AP_INTRO_1_4,texts_DIALOGS,"Eh?_300_ Oh, don't mind me, I was thinking out loud.",
STR_DIALOGS_SINKA_AP_INTRO_1_5,texts_DIALOGS,And don't spy on me!,
STR_DIALOGS_SINKA_AP2_INTRO_1_1,texts_DIALOGS,I know...,
STR_DIALOGS_SINKA_AP2_INTRO_1_2,texts_DIALOGS,You and I have seen this before.,
STR_DIALOGS_SINKA_AP2_INTRO_1_3,texts_DIALOGS,Those things gave off the same aura we saw in the Spider Lair.,
STR_DIALOGS_SINKA_AP2_INTRO_1_4,texts_DIALOGS,"What do you think their goal is, controlling the soldiers like that?",
STR_DIALOGS_SINKA_AP2_INTRO_1_5,texts_DIALOGS,"If I were you, I'd be very, very careful to make sure something like that didn't touch me.",
STR_DIALOGS_JIVAN_AP1_INTRO_1_1,texts_DIALOGS,"I cannot break my promise... I swore I'd keep her safe._100_ Please, hurry.",
STR_DIALOGS_JIVAN_AP2_INTRO_1_1,texts_DIALOGS,"You don't need to stay here, soldier. I know you're worried about Edil and your own but, from now onwards, I can take care of this.",
STR_DIALOGS_JIVAN_AP2_INTRO_1_2,texts_DIALOGS,"Go, do what you have to._100_ Preparing for this cure spell is going to take some time.",
STR_DIALOGS_EUDER_AP1_INTRO_1_1,texts_DIALOGS,"Hey, is it really true that you and Adamont were trapped and escaped from a pyramid in the desert?",
STR_DIALOGS_EUDER_AP1_INTRO_1_2,texts_DIALOGS,Must've been tough...,
STR_DIALOGS_EUDER_AP1_INTRO_1_3,texts_DIALOGS,"Putting up with Adamont, I mean.",
