offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS002.DAT:8:36,AREAS002.DAT,8,36,"""I see...[02]Well, should you find any[01]more pieces of silverware,[01]please bring them here.""",88,
AREAS002.DAT:8:37,AREAS002.DAT,8,37,"""I see...[02]Well, should you find any[01]more pieces of silverware,[01]please bring them here.""",88,
AREAS002.DAT:8:38,AREAS002.DAT,8,38,"""Thank you so much![02]Now the young master will[01]be able to eat again!""",69,
AREAS002.DAT:8:40,AREAS002.DAT,8,40,"""Yawn...[01]Is that it? I want more to[01]eat!""",42,
AREAS002.DAT:8:41,AREAS002.DAT,8,41,"""Yawn...[01]Is that it? I want more to[01]eat!""",42,
AREAS002.DAT:8:42,AREAS002.DAT,8,42,"""Yawn...[01]Is that it? I want more to[01]eat!""",42,
AREAS002.DAT:8:43,AREAS002.DAT,8,43,"""Yawn...[01]Is that it? I want more to[01]eat!""",42,
AREAS002.DAT:8:44,AREAS002.DAT,8,44,"""Yawn...[01]Is that it? I want more to[01]eat!""",42,
AREAS002.DAT:8:45,AREAS002.DAT,8,45,"""Yawn...[01]Is that it? I want more to[01]eat!""",42,
AREAS002.DAT:8:46,AREAS002.DAT,8,46,"""We can't make anything[01]else--we're completely out[01]of ingredients!""",68,
AREAS002.DAT:8:47,AREAS002.DAT,8,47,"""I understand how you must[01]feel, master...Please be[01]patient just a little more.[02]I'm sure your next meal[01]will be ready soon!""",125,
AREAS002.DAT:8:48,AREAS002.DAT,8,48,"""How unfortunate!""",19,
AREAS002.DAT:8:49,AREAS002.DAT,8,49,"There's a book titled[01]""Using Silverware.""",42,
AREAS002.DAT:8:50,AREAS002.DAT,8,50,"There's a book titled[01]""Using Silverware.""",42,
AREAS002.DAT:8:51,AREAS002.DAT,8,51,"There's a book titled[01]""Using Silverware.""",42,
AREAS002.DAT:8:52,AREAS002.DAT,8,52,"There's a book titled[01]""Using Silverware.""",42,
AREAS002.DAT:8:53,AREAS002.DAT,8,53,"There's a book titled[01]""Using Silverware.""",42,
AREAS002.DAT:8:54,AREAS002.DAT,8,54,"There's a book titled[01]""Using Silverware.""",42,
AREAS002.DAT:8:55,AREAS002.DAT,8,55,"There's a book titled[01]""Using Silverware.""",42,
AREAS002.DAT:8:56,AREAS002.DAT,8,56,"There's a book titled[01]""Table Manners for[01]Children.""",52,
AREAS002.DAT:8:57,AREAS002.DAT,8,57,"There's a book titled[01]""Diet Hard 3.""",37,
AREAS002.DAT:8:58,AREAS002.DAT,8,58,"""Looking for my wife?[02]Well, she's probably out[01]there somewhere gossiping[01]with her friends again!""",98,
AREAS002.DAT:8:59,AREAS002.DAT,8,59,"""Looking for my wife?[02]Well, she's probably out[01]there somewhere gossiping[01]with her friends again!""",98,
AREAS002.DAT:8:60,AREAS002.DAT,8,60,"""I just wish both the[01]Princesses would come[01]back soon...[02]Their father the King is[01]worried so about them!""",106,
AREAS002.DAT:8:61,AREAS002.DAT,8,61,"[14][02][02]""It looks like[01]someone 'as beaten[01]me to it!""",48,[14][02]
AREAS002.DAT:8:62,AREAS002.DAT,8,62,"""I don't suppose you've[01]seen my little brother[01]anywhere, have you?[02]I had to do some shopping,[01]and when I came back, he[01]was gone!""",130,
AREAS003.DAT:8:0,AREAS003.DAT,8,0,Which floor do you want[01]to go to?[16][02],36,
AREAS003.DAT:8:1,AREAS003.DAT,8,1,Which floor do you want[01]to go to?[16][02],36,
AREAS003.DAT:8:2,AREAS003.DAT,8,2,[12][88][0C][95]4 fl[01]3 fl[01]2 fl[01]1 fl[01]Never mind,35,
AREAS003.DAT:8:3,AREAS003.DAT,8,3,Which floor do you want[01]to go to?[16][04],36,
AREAS003.DAT:8:4,AREAS003.DAT,8,4,[12][88][0C][95]5 fl[01]3 fl[01]2 fl[01]1 fl[01]Never mind,35,
AREAS003.DAT:8:5,AREAS003.DAT,8,5,Which floor do you want[01]to go to?[16][06],36,
AREAS003.DAT:8:6,AREAS003.DAT,8,6,[12][88][0C][95]5 fl[01]4 fl[01]2 fl[01]1 fl[01]Never mind,35,
AREAS003.DAT:8:7,AREAS003.DAT,8,7,Which floor do you want[01]to go to?[16][08],36,
AREAS003.DAT:8:8,AREAS003.DAT,8,8,[12][88][0C][95]5 fl[01]4 fl[01]3 fl[01]1 fl[01]Never mind,35,
AREAS003.DAT:8:9,AREAS003.DAT,8,9,Which floor do you want[01]to go to?[16][0A],36,
AREAS003.DAT:8:10,AREAS003.DAT,8,10,[12][88][0C][95]5 fl[01]4 fl[01]3 fl[01]2 fl[01]Never mind,35,
AREAS003.DAT:8:11,AREAS003.DAT,8,11,Which floor do you want[01]to go to?[16][0C],36,
AREAS003.DAT:8:12,AREAS003.DAT,8,12,[12][88][0C][95]1 fl[01]B1 fl[01]B2 fl[01]B3 fl[01]Never mind,38,
AREAS003.DAT:8:13,AREAS003.DAT,8,13,Which floor do you want[01]to go to?[16][0E],36,
AREAS003.DAT:8:14,AREAS003.DAT,8,14,[12][88][0C][95]5 fl[01]B1 fl[01]B2 fl[01]B3 fl[01]Never mind,38,
AREAS003.DAT:8:15,AREAS003.DAT,8,15,Which floor do you want[01]to go to?[16][10],36,
AREAS003.DAT:8:16,AREAS003.DAT,8,16,[12][88][0C][95]5 fl[01]1 fl[01]B2 fl[01]B3 fl[01]Never mind,37,
AREAS003.DAT:8:17,AREAS003.DAT,8,17,Which floor do you want[01]to go to?[16][12],36,
AREAS003.DAT:8:18,AREAS003.DAT,8,18,[12][88][0C][95]5 fl[01]1 fl[01]B1 fl[01]B3 fl[01]Never mind,37,
AREAS003.DAT:8:19,AREAS003.DAT,8,19,Which floor do you want[01]to go to?[16][14],36,
AREAS003.DAT:8:20,AREAS003.DAT,8,20,[12][88][0C][95]5 fl[01]1 fl[01]B1 fl[01]B2 fl[01]Never mind,37,
AREAS003.DAT:8:22,AREAS003.DAT,8,22,"The entrance has been[01]sealed! To open it, you[01]need a [05][06][09][16][05][06]!",61,
AREAS003.DAT:8:23,AREAS003.DAT,8,23,"The entrance has been[01]sealed! To open it, you[01]need a [05][02][09][17][05][06]!",61,
AREAS003.DAT:8:25,AREAS003.DAT,8,25,You got:[01][05][06][09][16][05][06]![02]You can use it to unlock[01]doors locked with a[01][05][06]Yellow Seal[06].,78,
AREAS003.DAT:8:26,AREAS003.DAT,8,26,You got:[01][05][02][09][17][05][06]![02]You can use it to unlock[01]doors locked with a[01][05][02]Red Seal[06].,75,
AREAS003.DAT:8:27,AREAS003.DAT,8,27,It looks like you can rest[01]here...[12][8B][0C][93]Rest[01]Diary[01]Never mind,60,
AREAS003.DAT:8:28,AREAS003.DAT,8,28,This book details the[01]history of the Empire[02]from the First Emperor[01]Fou-lu to the Fourth[01]Emperor Temul.,103,
AREAS003.DAT:8:29,AREAS003.DAT,8,29,This book details the[01]history of the Empire[02]from the Fifth Emperor[01]Mugul to the Eighth[01]Emperor Mei.,100,
AREAS003.DAT:8:30,AREAS003.DAT,8,30,This book details the[01]history of the Empire[02]from the Ninth Emperor[01]Shei to the Twelfth[01]Emperor Ahtar.,102,
AREAS003.DAT:8:31,AREAS003.DAT,8,31,"This book details the[01]history of the Empire[02]during the reign of the[01]Thirteenth and current[01]Emperor, Soniel.",108,
AREAS003.DAT:8:32,AREAS003.DAT,8,32,There are various kinds of[01]half-made weapons lying[01]scattered about.,68,
AREAS003.DAT:8:33,AREAS003.DAT,8,33,There are many scrolls and[01]books written in ancient[01]languages on the shelves.,78,
AREAS003.DAT:8:34,AREAS003.DAT,8,34,You found a list of all[01]the people who've been[02]used as sacrifices for[01]the Carronade...,87,
AREAS003.DAT:8:35,AREAS003.DAT,8,35,You found a record of the[01]Empire's attempt to[02]summon a god and what[01]went wrong.,80,
AREAS003.DAT:8:36,AREAS003.DAT,8,36,You found a record of[01]experiments involving[02]different methods to kill[01]dragons and other gods.,94,
AREAS003.DAT:8:37,AREAS003.DAT,8,37,There are all sorts of[01]different clothes hanging[01]inside the closet.,68,
AREAS003.DAT:8:77,AREAS003.DAT,8,77,Which floor do you want[01]to go to?[16][02],36,
AREAD004.DAT:8:2,AREAD004.DAT,8,2,"[14][01][01]""I'm keeping an eye[01]out for the dragon.[02]If things really get[01]out of hand, I'm[02]supposed to ring[01]this bell here...[02]I just hope we have[01]enough time to get[02]out of here when that[01]happens!""",187,[14][01]
AREAD004.DAT:8:3,AREAD004.DAT,8,3,"[14][02][02]""There's a metal[01]called [09]#",30,[14][02]
AREAD004.DAT:8:4,AREAD004.DAT,8,4,"[14][03][03]""How d'you like my[01]tube?[02]This way, I know I'm[01]OK even if the dam[01]breaks!""",77,[14][03]
AREAD004.DAT:8:5,AREAD004.DAT,8,5,"[0C][05][14][04][04]""Who're you?[01]You looking for[01]something?""",46,
AREAD004.DAT:8:6,AREAD004.DAT,8,6,"[0C][06][14][C1]@""Um, sorry to bother[01]you, but my friends[02]and I would like to[01]cross to the other[01]side.[02]Can you help us?""",109,
AREAD004.DAT:8:7,AREAD004.DAT,8,7,"[0C][06][14]B@""Sorry to bug you,[01]but we need to get to[01]the other side.[02]Can you tell us how[01]to do that?""",95,
AREAD004.DAT:8:8,AREAD004.DAT,8,8,"[0C][06][14]E@""Pardon me. [0B][04][05][01]says that we wish to[02]cross to the other[01]bank.[02]How can [04][05] get to[01]the other bank,[01]please?""",110,
AREAD004.DAT:8:9,AREAD004.DAT,8,9,"[0C][05][14][04][04]""The other bank?[02]Why would you come[01]all the way to this[01]place to do that?[0B][0B][02]Well, I guess that's[01]none of my business.""",124,
AREAD004.DAT:8:10,AREAD004.DAT,8,10,"[0C][05][14][84][04]""Anyway, you want to[01]get to the other[01]side,[02][14][FF][FF][14][04][04]first you have to[01]close the sluice[01]up there,[02]then cross the[01]river.""",123,
AREAD004.DAT:8:11,AREAD004.DAT,8,11,"[0C][05][14][04][04]""Once you're over the[01]river, you can use[02]that lift there to[01]get to the top of[01]the cliff.""",95,
AREAD004.DAT:8:12,AREAD004.DAT,8,12,"[0C][05][14][04][04]""[05][02]Rhoppe[06]'s got the key[01]to the sluice--go[01]talk to him.[02]He's the one with[01]the tube.""",90,
AREAD004.DAT:8:14,AREAD004.DAT,8,14,"[14][04][04]""You got the[01][09][01][05][01]from Rhoppe?[02]OK, when you're done,[01]bring the key to me,[02]and I'll run the lift[01]for you, all right?""",119,[14][04]
AREAD004.DAT:8:16,AREAD004.DAT,8,16,"[14][03][03]""What d'you want the[01]key for?[02]...[0B]You want to go[01]to the other bank?[01]Oh...[02]OK, well, be[01]careful, huh?""",105,[14][03]
AREAD004.DAT:8:17,AREAD004.DAT,8,17,"[14][03][03]""Oh, don't forget to[01]close the gate and[02]give the key back,[01]OK?""",67,[14][03]
AREAD004.DAT:8:18,AREAD004.DAT,8,18,"[14][02][02]""Why is it there's[01]nothing but dragons[02]and other weird stuff[01]living in the mud?[02]Why can't there be[01]normal things, like[01]worms?""",130,[14][02]
AREAD004.DAT:8:19,AREAD004.DAT,8,19,"[14][05][05]""Dragon?[02]Heh![0B] I ain't scared[01]o' no dragon![02]What kind o' a[01]prospector would I[01]be if I let a dragon[02]scare me away from[01]the [09]#",128,[14][05]
AREAD004.DAT:8:20,AREAD004.DAT,8,20,"[14][03][03]""If you're done, give[01]the key back to the[01]foreman over there.""",66,[14][03]
AREAD004.DAT:8:22,AREAD004.DAT,8,22,"[14][04][04]""Getting the key's[01]all well and good,[02]but if you want to[01]get over to where[01]the lift is,[02]you're going to have[01]to lower that bridge[01]there too.""",145,[14][04]
AREAD004.DAT:8:23,AREAD004.DAT,8,23,"[0C][04][14][04][04]""Oh, you're back,[01]eh?[02]All right, I'll work[01]the lift for you,[02]but first, you've[01]got to give me back[01]the key, all right?""",125,
AREAD004.DAT:8:24,AREAD004.DAT,8,24,"[0C][04][14][04][04]""Hey, Rhoppe![02]Go up and open the[01]sluice, OK?""[15][19]",53,
AREAD004.DAT:8:25,AREAD004.DAT,8,25,"[0C]@[14][03][03]""Roger!""",14,
AREAD004.DAT:8:26,AREAD004.DAT,8,26,"[0C][04][14][04][04]""See...[0B]If we don't[01]open the sluice, we[01]can't do any work.[02]That's why we're[01]waiting for you to[02]get outta here so[01]we can get back to[01]work!""",144,
AREAD004.DAT:8:27,AREAD004.DAT,8,27,"[0C][04][14][04][04]""All right, then...[01]Let me work the lift[01]for y...""",56,
AREAD004.DAT:8:28,AREAD004.DAT,8,28,"[14][01]A""The sluice has[01]broken! The mud's[01]overflowing!!""",52,[14][01]
AREAD004.DAT:8:29,AREAD004.DAT,8,29,"[0C][06][14][04]D""Well...[0B]I was gonna[01]work the lift for[01]you, but it looks[02]like I got more[01]important things to[01]worry about now!""",116,
AREAD004.DAT:8:34,AREAD004.DAT,8,34,"[0C][06][14][04]D""All you have to do[01]is attach that to the[01]box in front of the[02]lift and pull on it[01]a few times.""",101,
AREAD004.DAT:8:35,AREAD004.DAT,8,35,"[0C][06][14][04]D""I'd think about[01]gettin' outta here[01]too if I was you!""",60,
AREAD004.DAT:8:36,AREAD004.DAT,8,36,"[0C][06][14][04]D""Anyway, good luck[01]to you! See ya!""",41,
AREAD004.DAT:8:37,AREAD004.DAT,8,37,"[14][04][04]""The lift's over[01]there![02]You'd better hurry[01]before the mud spills[01]over the dam!""",83,[14][04]
AREAD004.DAT:8:38,AREAD004.DAT,8,38,This isn't the way to the[01]lift!,32,
AREAD004.DAT:8:39,AREAD004.DAT,8,39,[03] used the[01][09][09][05].,16,
AREAD004.DAT:8:40,AREAD004.DAT,8,40,"[14][06][06]""...[0B]...[0B]It's not[01]moving![02]Maybe we need to move[01]the handle some more?""",74,[14][06]
AREAD004.DAT:8:41,AREAD004.DAT,8,41,"[14][07][07]""What's the matter!?[02]Try moving the lever[01]some more!""",57,[14][07]
AREAD004.DAT:8:43,AREAD004.DAT,8,43,"[14][07][07]""Come on![0B][01]Hurry up already!""",33,[14][07]
AREAD004.DAT:8:44,AREAD004.DAT,8,44,"[14][08][06]""Hurry!""",12,[14][08]
AREAD004.DAT:8:45,AREAD004.DAT,8,45,"[14][09][08]""Ha ha ha ha ha![01]Here comes the mud!""",41,[14][09]
AREAD004.DAT:8:46,AREAD004.DAT,8,46,"[0C][06][14][8A]F""Whew...![01]We made it!""",28,
AREAD004.DAT:8:47,AREAD004.DAT,8,47,"[0C][06][14][C1]@""I hope all the[01]people who were[02]working there are[01]all right...""",69,
AREAD004.DAT:8:48,AREAD004.DAT,8,48,"[0C][06][14][C2]@""Whew! That was a[01]close one!""",35,
AREAD004.DAT:8:49,AREAD004.DAT,8,49,"[0C][06][14][8B]G""For their sake, I[01]hope all those people[01]got out in time!""",64,
AREAD004.DAT:8:50,AREAD004.DAT,8,50,"[0C][06][14][C5]@""It would appear that[01]we have survived.""",46,
AREAD004.DAT:8:51,AREAD004.DAT,8,51,"[0C][06][14][C5]@""We must assume then[01]that the workers were[01]also able to escape.[02]How disheartening...""",91,
AREAD004.DAT:8:52,AREAD004.DAT,8,52,"[14][03][03]""Yahoooo!""",14,[14][03]
AREAD004.DAT:8:55,AREAD004.DAT,8,55,"[0C][06][14][C1]@""...[0B]See, [04][05]?[01]You didn't have to be[01]so upset.""",52,
AREAD004.DAT:8:57,AREAD004.DAT,8,57,"[0C][06][14][8C]F""Um...[0B]Anyway, let's[01]get going, all right?""",49,
AREAD004.DAT:8:59,AREAD004.DAT,8,59,"[0C][06][14][8B]G""What's she so upset[01]about? Everyone got[01]out all right...""",64,
AREAD004.DAT:8:60,AREAD004.DAT,8,60,"[0C][06][14][C2]@""Don't waste too much[01]time worrying about[01]it.[0B] Let's go!""",63,
AREAS004.DAT:8:0,AREAS004.DAT,8,0,"""You hear all kinds[01]of things in places[01]like this...[02]If you're looking[01]for something,[02]it might be a good[01]idea to talk to the[01]people in here.""",142,
AREAS004.DAT:8:1,AREAS004.DAT,8,1,"""You hear all kinds[01]of things in places[01]like this...[02]If you're looking[01]for something,[02]it might be a good[01]idea to talk to the[01]people in here.""",142,
AREAS004.DAT:8:2,AREAS004.DAT,8,2,"""You hear all kinds[01]of things in places[01]like this...[02]If you're looking[01]for something,[02]it might be a good[01]idea to talk to the[01]people in here.""",142,
AREAS004.DAT:8:4,AREAS004.DAT,8,4,"[14][01][01]""I was on my way[01]here, see, when I[02]see this big crater[01]in the ground...""[02][14][FF][FF][14][80]@""And you fell in it[01]and lost all your[01]stuff, right?""",135,[14][01]
AREAS004.DAT:8:5,AREAS004.DAT,8,5,"""Welcome, stranger.[01]This your first time[01]to Sarai?""",52,
AREAS004.DAT:8:6,AREAS004.DAT,8,6,"[14][02][02]""munch munch munch""",23,[14][02]
AREAS004.DAT:8:7,AREAS004.DAT,8,7,"""I'd keep my purse-[01]strings tight if I[01]were you...[02]There's nothing[01]people around here[02]wouldn't do to make[01]a quick zenny or[01]two.""",129,
AREAS004.DAT:8:8,AREAS004.DAT,8,8,"""Nothing in this[01]world's for free.[02]You want to ask[01]someone here[01]something,[02]try buying them a[01]drink or two.""",108,
AREAS004.DAT:8:9,AREAS004.DAT,8,9,"[14][03][03]""Huh? Sandflier[01]parts? Don't know[01]nuthin' 'bout that.[02]In case you didn't[01]notice, this here's[02]a tavern, not a[01]store.""",120,[14][03]
AREAS004.DAT:8:10,AREAS004.DAT,8,10,"""They say there's a[01]cease-fire right[01]now...[02]Don't want to think[01]about what would[02]happen if the war[01]started up again...""",120,
AREAS004.DAT:8:11,AREAS004.DAT,8,11,"""Some people say[01]they've seen[01]Imperial troops[02]poking around the[01]town lately...[02]Makes you wonder if[01]they're reckoning to[01]start another war...""",142,
AREAS004.DAT:8:12,AREAS004.DAT,8,12,"""If you're looking[01]for something, you[01]should try asking[02]around in the[01]tavern...[02]'Course, I dunno if[01]I'd want t'go there[01]if I was a girl...""",140,
AREAS004.DAT:8:13,AREAS004.DAT,8,13,"""Well well...What[01]have we here?[02]Don't see many women[01]in a tavern.""",67,
AREAS004.DAT:8:14,AREAS004.DAT,8,14,"[14][03][03]""I don't know why[01]you're looking for[02]what you're looking[01]for, and I don't[01]care, either...[02]But you won't find[01]what you're looking[01]for here, missy...""",152,[14][03]
AREAS004.DAT:8:16,AREAS004.DAT,8,16,"[14][04][04]""Thanks![02]Don't worry---it's[01]for real! I wouldn't[01]try to cheat anyone!""",74,[14][04]
AREAS004.DAT:8:17,AREAS004.DAT,8,17,"[14][04][04]""I mean it--it's a[01]good deal!""",34,[14][04]
AREAS004.DAT:8:18,AREAS004.DAT,8,18,"[14][04][04]""Hey! Looks like you[01]don't even have that[01]much zenny!""",58,[14][04]
AREAS004.DAT:8:19,AREAS004.DAT,8,19,"""Found what you were[01]looking for yet?""",39,
AREAS004.DAT:8:21,AREAS004.DAT,8,21,"[14][01][01]""I lost everything I[01]had when I fell into[01]that crater!""[02][14][FF][FF][14][80]@""Don't worry about[01]it. I mean,[02]it was just some[01]clothing and[01]stuff, right?""",141,[14][01]
AREAS004.DAT:8:22,AREAS004.DAT,8,22,"""See that merchant[01]over there?[02]Says he lost all his[01]stuff when he fell[01]in a hole somewhere!""",93,
AREAS004.DAT:8:23,AREAS004.DAT,8,23,"[14][02][02]""I ain't full yet![01]munch munch munch""",41,[14][02]
AREAS004.DAT:8:24,AREAS004.DAT,8,24,"""Well, I guess[01]getting cheated out[01]of your money's not[02]so bad...I mean, it[01]could be worse...[02]At least nobody gets[01]hurt or killed,[01]right?""",138,
AREAS004.DAT:8:25,AREAS004.DAT,8,25,"""That old man's been[01]here forever,[02]just sitting there[01]eating...[02]He's probably heard[01]just about every[02]story of everyone who[01]comes in here.""",139,
AREAS004.DAT:8:26,AREAS004.DAT,8,26,"[14][03][03]""You won't find what[01]you're looking for[01]here.[02]This is a tavern,[01]not a...""",77,[14][03]
AREAS004.DAT:8:27,AREAS004.DAT,8,27,"[14][03][03]""Oh, you know about[01]that?[02]Well now, that's[01]different then,[01]isn't it?""",73,[14][03]
AREAS004.DAT:8:28,AREAS004.DAT,8,28,"[14][03][03]""Come this way.""",20,[14][03]
AREAS004.DAT:8:29,AREAS004.DAT,8,29,"[14][03][03]""When you deal in[01]contraband, you can't[01]be too careful, eh?""",64,[14][03]
AREAS004.DAT:8:30,AREAS004.DAT,8,30,"[14][05][05]""You're probably[01]wondering why we go[02]to all this trouble,[01]aren't you?""",74,[14][05]
AREAS004.DAT:8:31,AREAS004.DAT,8,31,"[0C][05][14][05][05]""That's because[01]selling sandfliers[02]is a dangerous[01]business.""",66,
AREAS004.DAT:8:32,AREAS004.DAT,8,32,"[0C][05][14][05][05]""See, sandfliers were[01]originally designed[01]as war machines.[02]If the Empire found[01]out we were selling[01]them,[02]the next time a war[01]breaks out, they'd[01]come after us!""",165,
AREAS004.DAT:8:33,AREAS004.DAT,8,33,"[0C][05][14][05][05]""I don't want this[01]place to end up under[01]a hex,[02]like Chamba or[01]Synesta--no thank[01]you!""",92,
AREAS004.DAT:8:34,AREAS004.DAT,8,34,"[0C][06][14][C1]@""Does that mean you[01]don't have any[01]sandflier parts!?""",59,
AREAS004.DAT:8:35,AREAS004.DAT,8,35,"[0C][05][14][05][05]""Not exactly...[02]There's a place they[01]call [05][02]Sandflier[01]Valley[06] near here.[02]It's a junkyard, full[01]of old, broken down[01]sandfliers.""",133,
AREAS004.DAT:8:36,AREAS004.DAT,8,36,"[0C][05][14][05][05]""If you go there[01]and bring back some[01]useable material,[02]I'll make you your[01]sandflier parts.[01]Deal?""",103,
AREAS004.DAT:8:37,AREAS004.DAT,8,37,"[0C][06][14][C1]@""All right then,[01]we'll go to this[02][05][02]Sandflier Valley[06],[01]and get you the[01]material you need.""",96,
